token	pos	chunk	NER	previous	following	capitals
often	RB	I-NP	O	the	stiff	NC
stiff	JJ	I-ADJP	O	often	and	NC
and	CC	I-ADJP	O	stiff	wooden	NC
wooden	JJ	I-ADJP	O	and	Gore	NC
Gore	NNP	I-NP	PER	wooden	seemed	C
seemed	VBD	I-VP	O	Gore	transformed	NC
transformed	VBN	I-VP	O	seemed	into	NC
into	IN	I-PP	O	transformed	a	NC
a	DT	I-NP	O	into	new	NC
new	JJ	I-NP	O	a	energetic	NC
energetic	JJ	I-NP	O	new	,	NC
,	,	O	O	energetic	gesturing	NC
gesturing	VBG	I-VP	O	,	""""	NC
""""	""""	O	O	gesturing	pol	NC
pol	NN	I-NP	O	""""	""""	NC
""""	""""	O	O	pol	as	NC
as	IN	I-PP	O	""""	he	NC
he	PRP	I-NP	O	as	ripped	NC
ripped	VBD	I-VP	O	he	into	NC
into	IN	I-PP	O	ripped	Republican	NC
Republican	JJ	I-NP	MISC	into	presidential	C
presidential	JJ	I-NP	O	Republican	nominee	NC
nominee	NN	I-NP	O	presidential	Dole	NC
Dole	NNP	I-NP	PER	nominee	and	C
and	CC	I-NP	O	Dole	Gingrich	NC
Gingrich	NNP	I-NP	PER	and	,	C
,	,	O	O	Gingrich	who	NC
who	WP	I-NP	O	,	has	NC
has	VBZ	I-VP	O	who	emerged	NC
emerged	VBN	I-VP	O	has	as	NC
as	IN	I-PP	O	emerged	the	NC
the	DT	I-NP	O	as	favorite	NC
favorite	JJ	I-NP	O	the	right-wing	NC
right-wing	JJ	I-NP	O	favorite	foil	NC
foil	NN	I-NP	O	right-wing	of	NC
of	IN	I-PP	O	foil	Democrats	NC
Democrats	NNPS	I-NP	MISC	of	.	C
.	.	O	O	Democrats	Gore	NC
Gore	NNP	I-NP	PER	.	told	C
told	VBD	I-VP	O	Gore	a	NC
a	DT	I-NP	O	told	roaring	NC
roaring	NN	I-NP	O	a	labor	NC
labor	NN	I-NP	O	roaring	rally	NC
rally	NN	I-NP	O	labor	of	NC
of	IN	I-PP	O	rally	about	NC
about	RB	I-NP	O	of	1,000	NC
1,000	CD	I-NP	O	about	union	NC
union	NN	I-NP	O	1,000	workers	NC
workers	NNS	I-NP	O	union	that	NC
that	IN	I-SBAR	O	workers	Dole	NC
Dole	NNP	I-NP	PER	that	and	C
and	CC	I-NP	O	Dole	Gingrich	NC
Gingrich	NNP	I-NP	PER	and	were	C
were	VBD	I-VP	O	Gingrich	the	NC
the	DT	I-NP	O	were	virtual	NC
virtual	JJ	I-NP	O	the	personifaction	NC
personifaction	NN	I-NP	O	virtual	of	NC
of	IN	I-PP	O	personifaction	evil	NC
evil	JJ	I-ADJP	O	of	,	NC
,	,	O	O	evil	without	NC
without	IN	I-PP	O	,	even	NC
even	RB	I-NP	O	without	mentioning	NC
mentioning	VBG	I-VP	O	even	that	NC
that	IN	I-SBAR	O	mentioning	former	NC
former	JJ	I-NP	O	that	Housing	NC
Housing	NNP	I-NP	O	former	Secretary	C
Secretary	NNP	I-NP	O	Housing	Jack	C
Jack	NNP	I-NP	PER	Secretary	Kemp	C
Kemp	NNP	I-NP	PER	Jack	is	C
is	VBZ	I-VP	O	Kemp	Dole	NC
Dole	NNP	I-NP	PER	is	's	C
's	POS	B-NP	O	Dole	running	NC
running	JJ	I-NP	O	's	mate	NC
mate	NN	I-NP	O	running	.	NC
.	.	O	O	mate	""""	NC
""""	""""	O	O	.	With	NC
With	IN	I-PP	O	""""	equal	C
equal	JJ	I-NP	O	With	measures	NC
measures	NNS	I-NP	O	equal	of	NC
of	IN	I-PP	O	measures	ignorance	NC
ignorance	NN	I-NP	O	of	and	NC
and	CC	O	O	ignorance	audacity	NC
audacity	NN	I-NP	O	and	this	NC
this	DT	B-NP	O	audacity	two-headed	NC
two-headed	JJ	I-NP	O	this	monster	NC
monster	NN	I-NP	O	two-headed	of	NC
of	IN	I-PP	O	monster	Dole	NC
Dole	NNP	I-NP	PER	of	and	C
and	CC	I-NP	O	Dole	Gingrich	NC
Gingrich	NNP	I-NP	PER	and	has	C
has	VBZ	I-VP	O	Gingrich	been	NC
been	VBN	I-VP	O	has	launching	NC
launching	VBG	I-VP	O	been	an	NC
an	DT	I-NP	O	launching	all	NC
all	DT	O	O	an	out	NC
out	RP	I-PRT	O	all	assault	NC
assault	NN	I-NP	O	out	on	NC
on	IN	I-PP	O	assault	decades	NC
decades	NNS	I-NP	O	on	of	NC
of	IN	I-PP	O	decades	progress	NC
progress	NN	I-NP	O	of	of	NC
of	IN	I-PP	O	progress	behalf	NC
behalf	NN	I-NP	O	of	of	NC
of	IN	I-PP	O	behalf	working	NC
working	VBG	I-NP	O	of	men	NC
men	NNS	I-NP	O	working	and	NC
and	CC	I-NP	O	men	women	NC
women	NNS	I-NP	O	and	,	NC
,	,	O	O	women	""""	NC
""""	""""	O	O	,	Gore	NC
Gore	NNP	I-NP	PER	""""	said	C
said	VBD	I-VP	O	Gore	to	NC
to	TO	I-VP	O	said	whoops	NC
whoops	NNS	I-NP	O	to	of	NC
of	IN	I-PP	O	whoops	""""	NC
""""	""""	O	O	of	12	NC
12	CD	I-NP	O	""""	more	NC
more	JJR	I-NP	O	12	years	NC
years	NNS	I-NP	O	more	.	NC
.	.	O	O	years	""""	NC
""""	""""	O	O	.	""""	NC
""""	""""	O	O	""""	They	NC
They	PRP	I-NP	O	""""	want	C
want	VBP	I-VP	O	They	to	NC
to	TO	I-VP	O	want	drive	NC
drive	VB	I-VP	O	to	you	NC
you	PRP	I-NP	O	drive	out	NC
out	IN	I-PP	O	you	of	NC
of	IN	B-PP	O	out	politics	NC
politics	NNS	I-NP	O	of	and	NC
and	CC	O	O	politics	they	NC
they	PRP	I-NP	O	and	ca	NC
ca	MD	I-VP	O	they	n't	NC
n't	RB	O	O	ca	,	NC
,	,	O	O	n't	""""	NC
""""	""""	O	O	,	he	NC
he	PRP	I-NP	O	""""	added	NC
added	VBD	I-VP	O	he	.	NC
.	.	O	O	added	""""	NC
""""	""""	O	O	.	They	NC
They	PRP	I-NP	O	""""	want	C
want	VBP	I-VP	O	They	to	NC
to	TO	I-VP	O	want	silence	NC
silence	VB	I-VP	O	to	your	NC
your	PRP$	I-NP	O	silence	voices	NC
voices	NNS	I-NP	O	your	in	NC
in	IN	I-PP	O	voices	elections	NC
elections	NNS	I-NP	O	in	.	NC
.	.	O	O	elections	""""	NC
""""	""""	O	O	.	At	NC
At	IN	I-PP	O	""""	a	C
a	DT	I-NP	O	At	downtown	NC
downtown	NN	I-NP	O	a	hotel	NC
hotel	NN	I-NP	O	downtown	Monday	NC
Monday	NNP	B-NP	O	hotel	,	C
,	,	O	O	Monday	the	NC
the	DT	I-NP	O	,	48-year-old	NC
48-year-old	JJ	I-NP	O	the	Gore	NC
Gore	NNP	I-NP	PER	48-year-old	gave	C
gave	VBD	I-VP	O	Gore	Wisconsin	NC
Wisconsin	NNP	I-NP	LOC	gave	delegates	C
delegates	NNS	I-NP	O	Wisconsin	a	NC
a	DT	B-NP	O	delegates	taste	NC
taste	NN	I-NP	O	a	again	NC
again	RB	I-ADVP	O	taste	of	NC
of	IN	I-PP	O	again	the	NC
the	DT	I-NP	O	of	new	NC
new	JJ	I-NP	O	the	Gore	NC
Gore	NNP	I-NP	PER	new	.	C
.	.	O	O	Gore	""""	NC
""""	""""	O	O	.	I	NC
I	PRP	I-NP	O	""""	want	C
want	VBP	I-VP	O	I	you	NC
you	PRP	I-NP	O	want	to	NC
to	TO	I-VP	O	you	ask	NC
ask	VB	I-VP	O	to	this	NC
this	DT	I-NP	O	ask	question	NC
question	NN	I-NP	O	this	.	NC
.	.	O	O	question	What	NC
What	WP	I-NP	O	.	would	C
would	MD	I-VP	O	What	Wisconsin	NC
Wisconsin	NNP	I-NP	LOC	would	face	C
face	NN	I-NP	O	Wisconsin	if	NC
if	IN	I-SBAR	O	face	the	NC
the	DT	I-NP	O	if	same	NC
same	JJ	I-NP	O	the	extremist	NC
extremist	NN	I-NP	O	same	coalition	NC
coalition	NN	I-NP	O	extremist	,	NC
,	,	O	O	coalition	the	NC
the	DT	I-NP	O	,	Gingrich	NC
Gingrich	NNP	I-NP	ORG	the	/	C
/	SYM	O	ORG	Gingrich	Dole	NC
Dole	NNP	I-NP	ORG	/	Congress	C
Congress	NNP	I-NP	ORG	Dole	,	C
,	,	O	O	Congress	also	NC
also	RB	I-ADVP	O	,	controlled	NC
controlled	VBD	I-VP	O	also	the	NC
the	DT	I-NP	O	controlled	executive	NC
executive	NN	I-NP	O	the	branch	NC
branch	NN	I-NP	O	executive	?	NC
?	.	O	O	branch	""""	NC
""""	""""	O	O	?	Gore	NC
Gore	NNP	I-NP	PER	""""	said	C
said	VBD	I-VP	O	Gore	.	NC
.	.	O	O	said	Noting	NC
Noting	VBG	I-VP	O	.	the	C
the	DT	I-NP	O	Noting	next	NC
next	JJ	I-NP	O	the	presidential	NC
presidential	JJ	I-NP	O	next	term	NC
term	NN	I-NP	O	presidential	will	NC
will	MD	I-VP	O	term	probably	NC
probably	RB	I-VP	O	will	see	NC
see	VB	I-VP	O	probably	two	NC
two	CD	I-NP	O	see	or	NC
or	CC	I-NP	O	two	three	NC
three	CD	I-NP	O	or	Supreme	NC
Supreme	NNP	I-NP	ORG	three	Court	C
Court	NNP	I-NP	ORG	Supreme	justice	C
justice	NN	I-NP	O	Court	nominations	NC
nominations	NNS	I-NP	O	justice	,	NC
,	,	O	O	nominations	he	NC
he	PRP	I-NP	O	,	warned	NC
warned	VBD	I-VP	O	he	,	NC
,	,	O	O	warned	""""	NC
""""	""""	O	O	,	Their	NC
Their	PRP$	I-NP	O	""""	extremist	C
extremist	NN	I-NP	O	Their	agenda	NC
agenda	NN	I-NP	O	extremist	would	NC
would	MD	I-VP	O	agenda	come	NC
come	VB	I-VP	O	would	out	NC
out	IN	I-PP	O	come	of	NC
of	IN	B-PP	O	out	the	NC
the	DT	I-NP	O	of	Gingrich	NC
Gingrich	NNP	I-NP	ORG	the	Congress	C
Congress	NNP	I-NP	ORG	Gingrich	,	C
,	,	O	O	Congress	into	NC
into	IN	I-PP	O	,	and	NC
and	CC	I-PP	O	into	through	NC
through	IN	I-PP	O	and	the	NC
the	DT	I-NP	O	through	Dole	NC
Dole	NNP	I-NP	ORG	the	White	C
White	NNP	I-NP	ORG	Dole	House	C
House	NNP	I-NP	ORG	White	,	C
,	,	O	O	House	down	NC
down	RB	I-ADVP	O	,	through	NC
through	IN	I-PP	O	down	the	NC
the	DT	I-NP	O	through	Supreme	NC
Supreme	NNP	I-NP	ORG	the	Court	C
Court	NNP	I-NP	ORG	Supreme	.	C
.	.	I-NP	O	Court	""""	NC
""""	""""	O	O	.	He	NC
He	PRP	I-NP	O	""""	painted	C
painted	VBD	I-VP	O	He	a	NC
a	DT	I-NP	O	painted	scene	NC
scene	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	scene	horrors	NC
horrors	NNS	I-NP	O	of	he	NC
he	PRP	B-NP	O	horrors	saw	NC
saw	VBD	I-VP	O	he	if	NC
if	IN	I-SBAR	O	saw	Republicans	NC
Republicans	NNPS	I-NP	MISC	if	controlled	C
controlled	VBD	I-VP	O	Republicans	the	NC
the	DT	I-NP	O	controlled	White	NC
White	NNP	I-NP	LOC	the	House	C
House	NNP	I-NP	LOC	White	and	C
and	CC	O	O	House	the	NC
the	DT	I-NP	O	and	Congress	NC
Congress	NNP	I-NP	ORG	the	they	C
they	PRP	B-NP	O	Congress	hold	NC
hold	VBP	I-VP	O	they	now	NC
now	RB	I-ADVP	O	hold	.	NC
.	.	O	O	now	""""	NC
""""	""""	O	O	.	Our	NC
Our	PRP$	I-NP	O	""""	personal	C
personal	JJ	I-NP	O	Our	and	NC
and	CC	I-NP	O	personal	religious	NC
religious	JJ	I-NP	O	and	liberties	NC
liberties	NNS	I-NP	O	religious	would	NC
would	MD	I-VP	O	liberties	be	NC
be	VB	I-VP	O	would	at	NC
at	IN	I-PP	O	be	risk	NC
risk	NN	I-NP	O	at	.	NC
.	.	O	O	risk	Medicare	NC
Medicare	NNP	I-NP	MISC	.	would	C
would	MD	I-VP	O	Medicare	be	NC
be	VB	I-VP	O	would	at	NC
at	IN	I-PP	O	be	risk	NC
risk	NN	I-NP	O	at	of	NC
of	IN	I-PP	O	risk	withering	NC
withering	VBG	I-VP	O	of	on	NC
on	IN	I-PP	O	withering	the	NC
the	DT	I-NP	O	on	vine	NC
vine	NN	I-NP	O	the	.	NC
.	.	O	O	vine	Medicaid	NC
Medicaid	NNP	I-NP	MISC	.	would	C
would	MD	I-VP	O	Medicaid	be	NC
be	VB	I-VP	O	would	at	NC
at	IN	I-PP	O	be	risk	NC
risk	NN	I-NP	O	at	of	NC
of	IN	I-PP	O	risk	being	NC
being	VBG	I-VP	O	of	taken	NC
taken	VBN	I-VP	O	being	away	NC
away	RB	I-ADVP	O	taken	from	NC
from	IN	I-PP	O	away	poor	NC
poor	JJ	I-NP	O	from	children	NC
children	NNS	I-NP	O	poor	.	NC
.	.	O	O	children	Education	NC
Education	NNP	I-NP	O	.	would	C
would	MD	I-VP	O	Education	be	NC
be	VB	I-VP	O	would	at	NC
at	IN	I-PP	O	be	risk	NC
risk	NN	I-NP	O	at	.	NC
.	.	O	O	risk	The	NC
The	DT	I-NP	O	.	environment	C
environment	NN	I-NP	O	The	would	NC
would	MD	I-VP	O	environment	be	NC
be	VB	I-VP	O	would	at	NC
at	IN	I-PP	O	be	risk	NC
risk	NN	I-NP	O	at	from	NC
from	IN	I-PP	O	risk	the	NC
the	DT	I-NP	O	from	polluters	NC
polluters	NNS	I-NP	O	the	that	NC
that	WDT	B-NP	O	polluters	control	NC
control	VBP	I-VP	O	that	that	NC
that	DT	I-NP	O	control	coalition	NC
coalition	NN	I-NP	O	that	,	NC
,	,	O	O	coalition	""""	NC
""""	""""	O	O	,	he	NC
he	PRP	I-NP	O	""""	said	NC
said	VBD	I-VP	O	he	.	NC
.	.	O	O	said	His	NC
His	PRP$	I-NP	O	.	new	C
new	JJ	I-NP	O	His	style	NC
style	NN	I-NP	O	new	mixed	NC
mixed	JJ	I-ADJP	O	style	an	NC
an	DT	I-NP	O	mixed	assault	NC
assault	NN	I-NP	O	an	on	NC
on	IN	I-PP	O	assault	Republicans	NC
Republicans	NNPS	I-NP	MISC	on	with	C
with	IN	I-PP	O	Republicans	what	NC
what	WP	I-NP	O	with	he	NC
he	PRP	B-NP	O	what	sees	NC
sees	VBZ	I-VP	O	he	as	NC
as	RB	I-ADJP	O	sees	""""	NC
""""	""""	O	O	as	productive	NC
productive	JJ	I-NP	O	""""	opportunity	NC
opportunity	NN	I-NP	O	productive	,	NC
,	,	O	O	opportunity	a	NC
a	DT	I-NP	O	,	vision	NC
vision	NN	I-NP	O	a	for	NC
for	IN	I-PP	O	vision	the	NC
the	DT	I-NP	O	for	future	NC
future	NN	I-NP	O	the	that	NC
that	WDT	B-NP	O	future	lifts	NC
lifts	VBZ	I-VP	O	that	up	NC
up	RP	I-PRT	O	lifts	working	NC
working	VBG	I-VP	O	up	families	NC
families	NNS	I-NP	O	working	,	NC
,	,	O	O	families	that	NC
that	WDT	I-NP	O	,	builds	NC
builds	VBZ	I-VP	O	that	Wisconsin	NC
Wisconsin	NNP	I-NP	LOC	builds	stronger	C
stronger	JJR	I-NP	O	Wisconsin	,	NC
,	,	O	O	stronger	that	NC
that	WDT	I-NP	O	,	builds	NC
builds	VBZ	I-VP	O	that	America	NC
America	NNP	I-NP	LOC	builds	stronger	C
stronger	JJR	I-NP	O	America	.	NC
.	.	O	O	stronger	With	NC
With	IN	I-PP	O	.	your	C
your	PRP$	I-NP	O	With	help	NC
help	NN	I-NP	O	your	we	NC
we	PRP	B-NP	O	help	can	NC
can	MD	I-VP	O	we	re-elect	NC
re-elect	VB	I-VP	O	can	Bill	NC
Bill	NNP	I-NP	PER	re-elect	Clinton	C
Clinton	NNP	I-NP	PER	Bill	.	C
.	.	I-NP	O	Clinton	""""	NC
""""	""""	O	O	.	Dole	NC
Dole	NNP	I-NP	PER	""""	's	C
's	POS	B-NP	O	Dole	tax	NC
tax	NN	I-NP	O	's	cut	NC
cut	NN	I-NP	O	tax	plans	NC
plans	NNS	I-NP	O	cut	were	NC
were	VBD	I-VP	O	plans	called	NC
called	VBN	I-VP	O	were	""""	NC
""""	""""	O	O	called	deja-voodoo	NC
deja-voodoo	NN	I-NP	O	""""	economics	NC
economics	NNS	I-NP	O	deja-voodoo	....	NC
....	NN	I-NP	O	economics	It	NC
It	PRP	I-NP	O	....	's	C
's	VBZ	I-VP	O	It	a	NC
a	DT	I-NP	O	's	warmed-over	NC
warmed-over	JJ	I-NP	O	a	plan	NC
plan	NN	I-NP	O	warmed-over	that	NC
that	WDT	B-NP	O	plan	failed	NC
failed	VBD	I-VP	O	that	and	NC
and	CC	I-VP	O	failed	drove	NC
drove	VBD	I-VP	O	and	our	NC
our	PRP$	I-NP	O	drove	economy	NC
economy	NN	I-NP	O	our	into	NC
into	IN	I-PP	O	economy	a	NC
a	DT	I-NP	O	into	ditch	NC
ditch	NN	I-NP	O	a	.	NC
.	.	O	O	ditch	We	NC
We	PRP	I-NP	O	.	got	C
got	VBD	I-VP	O	We	burned	NC
burned	VBN	I-VP	O	got	once	NC
once	RB	I-ADVP	O	burned	and	NC
and	CC	O	O	once	we	NC
we	PRP	I-NP	O	and	wo	NC
wo	MD	I-VP	O	we	n't	NC
n't	RB	I-VP	O	wo	let	NC
let	VB	I-VP	O	n't	that	NC
that	DT	I-NP	O	let	happen	NC
happen	VB	I-VP	O	that	to	NC
to	TO	I-PP	O	happen	our	NC
our	PRP$	I-NP	O	to	nation	NC
nation	NN	I-NP	O	our	again	NC
again	RB	I-ADVP	O	nation	.	NC
.	.	O	O	again	""""	NC
""""	""""	O	O	.	Gore	NC
Gore	NNP	I-NP	PER	""""	ridiculed	C
ridiculed	VBN	I-VP	O	Gore	Dole	NC
Dole	NNP	I-NP	PER	ridiculed	's	C
's	POS	B-NP	O	Dole	defense	NC
defense	NN	I-NP	O	's	of	NC
of	IN	I-PP	O	defense	the	NC
the	DT	I-NP	O	of	tobacco	NC
tobacco	NN	I-NP	O	the	industry	NC
industry	NN	I-NP	O	tobacco	,	NC
,	,	O	O	industry	praised	NC
praised	VBD	I-VP	O	,	Clinton	NC
Clinton	NNP	I-NP	PER	praised	for	C
for	IN	I-PP	O	Clinton	""""	NC
""""	""""	O	O	for	courage	NC
courage	NN	I-NP	O	""""	""""	NC
""""	""""	O	O	courage	in	NC
in	IN	I-PP	O	""""	advancing	NC
advancing	VBG	I-NP	O	in	regulations	NC
regulations	NNS	I-NP	O	advancing	of	NC
of	IN	I-PP	O	regulations	it	NC
it	PRP	I-NP	O	of	.	NC
.	.	O	O	it	To	NC
To	TO	I-PP	O	.	the	C
the	DT	I-NP	O	To	delegates	NC
delegates	NNS	I-NP	O	the	of	NC
of	IN	I-PP	O	delegates	Wisconsin	NC
Wisconsin	NNP	I-NP	LOC	of	,	C
,	,	O	O	Wisconsin	a	NC
a	DT	I-NP	O	,	leading	NC
leading	JJ	I-NP	O	a	dairy	NC
dairy	NN	I-NP	O	leading	state	NC
state	NN	I-NP	O	dairy	,	NC
,	,	O	O	state	Gore	NC
Gore	NNP	I-NP	PER	,	had	C
had	VBD	I-VP	O	Gore	the	NC
the	DT	I-NP	O	had	right	NC
right	JJ	I-NP	O	the	audience	NC
audience	NN	I-NP	O	right	in	NC
in	IN	I-PP	O	audience	poking	NC
poking	VBG	I-VP	O	in	fun	NC
fun	NN	I-NP	O	poking	at	NC
at	IN	I-PP	O	fun	Dole	NC
Dole	NNP	I-NP	PER	at	's	C
's	POS	B-NP	O	Dole	comparison	NC
comparison	NN	I-NP	O	's	to	NC
to	TO	I-PP	O	comparison	addiction	NC
addiction	NN	I-NP	O	to	to	NC
to	TO	I-PP	O	addiction	tobacco	NC
tobacco	NN	I-NP	O	to	to	NC
to	TO	I-PP	O	tobacco	those	NC
those	DT	I-NP	O	to	who	NC
who	WP	B-NP	O	those	ca	NC
ca	MD	I-VP	O	who	n't	NC
n't	RB	I-VP	O	ca	tolerate	NC
tolerate	VB	I-VP	O	n't	milk	NC
milk	NN	I-NP	O	tolerate	.	NC
.	.	O	O	milk	""""	NC
""""	""""	O	O	.	Some	NC
Some	DT	I-NP	O	""""	people	C
people	NNS	I-NP	O	Some	say	NC
say	VBP	I-VP	O	people	milk	NC
milk	NN	I-NP	O	say	is	NC
is	VBZ	I-VP	O	milk	bad	NC
bad	JJ	I-ADJP	O	is	for	NC
for	IN	I-PP	O	bad	you	NC
you	PRP	I-NP	O	for	,	NC
,	,	O	O	you	""""	NC
""""	""""	O	O	,	Gore	NC
Gore	NNP	I-NP	PER	""""	said	C
said	VBD	I-VP	O	Gore	as	NC
as	IN	I-PP	O	said	Wisconsin	NC
Wisconsin	NNP	I-NP	LOC	as	delegates	C
delegates	NNS	I-NP	O	Wisconsin	held	NC
held	VBD	I-VP	O	delegates	aloft	NC
aloft	RB	I-ADVP	O	held	a	NC
a	DT	I-NP	O	aloft	plastic	NC
plastic	NN	I-NP	O	a	inflated	NC
inflated	VBN	I-VP	O	plastic	cow	NC
cow	NN	I-NP	O	inflated	.	NC
.	.	O	O	cow	He	NC
He	PRP	I-NP	O	.	praised	C
praised	VBD	I-VP	O	He	Clinton	NC
Clinton	NNP	I-NP	PER	praised	for	C
for	IN	I-PP	O	Clinton	vetoing	NC
vetoing	VBG	I-VP	O	for	the	NC
the	DT	I-NP	O	vetoing	Republican	NC
Republican	NNP	I-NP	MISC	the	Congress	C
Congress	NNP	I-NP	ORG	Republican	'	C
'	POS	B-NP	O	Congress	attempt	NC
attempt	NN	I-NP	O	'	to	NC
to	TO	I-PP	O	attempt	repeal	NC
repeal	NN	I-NP	O	to	parts	NC
parts	NNS	I-NP	O	repeal	of	NC
of	IN	I-PP	O	parts	the	NC
the	DT	I-NP	O	of	Clean	NC
Clean	NNP	I-NP	MISC	the	Air	C
Air	NNP	I-NP	MISC	Clean	Act	C
Act	NNP	I-NP	MISC	Air	,	C
,	,	O	O	Act	and	NC
and	CC	O	O	,	criticized	NC
criticized	VBD	I-VP	O	and	Republicans	NC
Republicans	NNPS	I-NP	MISC	criticized	for	C
for	IN	I-PP	O	Republicans	""""	NC
""""	""""	O	O	for	slashing	NC
slashing	VBG	I-VP	O	""""	money	NC
money	NN	I-NP	O	slashing	to	NC
to	TO	I-PP	O	money	combat	NC
combat	NN	I-NP	O	to	drugs	NC
drugs	NNS	I-NP	O	combat	in	NC
in	IN	I-PP	O	drugs	schools	NC
schools	NNS	I-NP	O	in	.	NC
.	.	O	O	schools	""""	NC
""""	""""	O	O	.	""""	NC
""""	""""	O	O	""""	The	NC
The	DT	I-NP	O	""""	choice	C
choice	NN	I-NP	O	The	has	NC
has	VBZ	I-VP	O	choice	never	NC
never	RB	I-VP	O	has	been	NC
been	VBN	I-VP	O	never	starker	NC
starker	VBN	I-VP	O	been	,	NC
,	,	O	O	starker	the	NC
the	DT	I-NP	O	,	stakes	NC
stakes	NNS	I-NP	O	the	today	NC
today	NN	B-NP	O	stakes	have	NC
have	VBP	I-VP	O	today	never	NC
never	RB	I-VP	O	have	been	NC
been	VBN	I-VP	O	never	higher	NC
higher	JJR	I-ADJP	O	been	,	NC
,	,	O	O	higher	""""	NC
""""	""""	O	O	,	Gore	NC
Gore	NNP	I-NP	PER	""""	said	C
said	VBD	I-VP	O	Gore	.	NC
.	.	O	O	said	""""	NC
""""	""""	O	O	.	We	NC
We	PRP	I-NP	O	""""	're	C
're	VBP	I-VP	O	We	not	NC
not	RB	I-VP	O	're	going	NC
going	VBG	I-VP	O	not	to	NC
to	TO	I-VP	O	going	let	NC
let	VB	I-VP	O	to	them	NC
them	PRP	I-NP	O	let	get	NC
get	VB	I-VP	O	them	away	NC
away	RB	I-ADVP	O	get	with	NC
with	IN	I-PP	O	away	that	NC
that	DT	I-NP	O	with	.	NC
.	.	O	O	that	""""	NC
""""	""""	O	O	.	Actor	NC
Actor	NNP	I-NP	O	""""	Reeve	C
Reeve	NNP	I-NP	PER	Actor	highlights	C
highlights	VBZ	I-VP	O	Reeve	Democrats	NC
Democrats	NNPS	I-NP	MISC	highlights	'	C
'	POS	B-NP	O	Democrats	first	NC
first	JJ	I-NP	O	'	night	NC
night	NN	I-NP	O	first	.	NC
.	.	O	O	night	CHICAGO	NC
CHICAGO	NNP	I-NP	LOC	.	1996-08-26	C
1996-08-26	CD	I-NP	O	CHICAGO	The	NC
The	DT	I-NP	O	1996-08-26	highlights	C
highlights	NNS	I-NP	O	The	of	NC
of	IN	I-PP	O	highlights	the	NC
the	DT	I-NP	O	of	first	NC
first	JJ	I-NP	O	the	day	NC
day	NN	I-NP	O	first	of	NC
of	IN	I-PP	O	day	the	NC
the	DT	I-NP	O	of	Democratic	NC
Democratic	JJ	I-NP	MISC	the	convention	C
convention	NN	I-NP	O	Democratic	on	NC
on	IN	I-PP	O	convention	Monday	NC
Monday	NNP	I-NP	O	on	were	C
were	VBD	I-VP	O	Monday	expected	NC
expected	VBN	I-VP	O	were	to	NC
to	TO	I-VP	O	expected	feature	NC
feature	VB	I-VP	O	to	a	NC
a	DT	I-NP	O	feature	mix	NC
mix	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	mix	party	NC
party	NN	I-NP	O	of	leaders	NC
leaders	NNS	I-NP	O	party	and	NC
and	CC	O	O	leaders	people	NC
people	NNS	I-NP	O	and	who	NC
who	WP	B-NP	O	people	have	NC
have	VBP	I-VP	O	who	overcome	NC
overcome	VBN	I-VP	O	have	adversity	NC
adversity	NN	I-NP	O	overcome	.	NC
.	.	O	O	adversity	Among	NC
Among	IN	I-PP	O	.	the	C
the	DT	I-NP	O	Among	latter	NC
latter	NN	I-NP	O	the	were	NC
were	VBD	I-VP	O	latter	gun	NC
gun	NN	I-NP	O	were	control	NC
control	NN	I-NP	O	gun	advocate	NC
advocate	NN	I-NP	O	control	Sarah	NC
Sarah	NNP	I-NP	PER	advocate	Brady	C
Brady	NNP	I-NP	PER	Sarah	and	C
and	CC	O	O	Brady	actor	NC
actor	NN	I-NP	O	and	Christopher	NC
Christopher	NNP	B-NP	PER	actor	Reeve	C
Reeve	NNP	I-NP	PER	Christopher	and	C
and	CC	O	O	Reeve	the	NC
the	DT	I-NP	O	and	politicians	NC
politicians	NNS	I-NP	O	the	included	NC
included	VBN	I-VP	O	politicians	Rep	NC
Rep	NNP	I-NP	MISC	included	.	C
.	.	O	MISC	Rep	Richard	NC
Richard	NNP	I-NP	PER	.	Gephardt	C
Gephardt	NNP	I-NP	PER	Richard	and	C
and	CC	O	O	Gephardt	Sen	NC
Sen	NNP	I-NP	O	and	.	C
.	.	O	O	Sen	Thomas	NC
Thomas	NNP	I-NP	PER	.	Daschle	C
Daschle	NNP	I-NP	PER	Thomas	.	C
.	.	O	O	Daschle	Here	NC
Here	RB	I-ADVP	O	.	are	C
are	VBP	I-VP	O	Here	thumbnail	NC
thumbnail	NN	I-NP	O	are	profiles	NC
profiles	NNS	I-NP	O	thumbnail	of	NC
of	IN	I-PP	O	profiles	the	NC
the	DT	I-NP	O	of	convention	NC
convention	NN	I-NP	O	the	's	NC
's	POS	B-NP	O	convention	key	NC
key	JJ	I-NP	O	's	Monday	NC
Monday	NNP	I-NP	O	key	speakers	C
speakers	NNS	I-NP	O	Monday	.	NC
.	.	O	O	speakers	Sarah	NC
Sarah	NNP	I-NP	PER	.	Brady	C
Brady	NNP	I-NP	PER	Sarah	--	C
--	:	O	O	Brady	The	NC
The	DT	I-NP	O	--	nation	C
nation	NN	I-NP	O	The	's	NC
's	POS	B-NP	O	nation	toughest	NC
toughest	JJS	I-NP	O	's	gun	NC
