token	pos	chunk	NER	previous	following	capitals
things	NNS	I-NP	O	other	I	NC
I	PRP	B-NP	O	things	was	C
was	VBD	I-VP	O	I	doing	NC
doing	VBG	I-VP	O	was	the	NC
the	DT	I-NP	O	doing	years	NC
years	NNS	I-NP	O	the	before	NC
before	IN	I-ADVP	O	years	,	NC
,	,	O	O	before	they	NC
they	PRP	I-NP	O	,	were	NC
were	VBD	I-VP	O	they	distracting	NC
distracting	VBG	I-NP	O	were	me	NC
me	PRP	I-NP	O	distracting	,	NC
,	,	O	O	me	they	NC
they	PRP	I-NP	O	,	were	NC
were	VBD	I-VP	O	they	not	NC
not	RB	I-VP	O	were	helping	NC
helping	VBG	I-VP	O	not	me	NC
me	PRP	I-NP	O	helping	at	NC
at	IN	I-ADVP	O	me	all	NC
all	DT	I-ADVP	O	at	.	NC
.	.	O	O	all	""""	NC
""""	""""	O	O	.	For	NC
For	IN	I-PP	O	""""	Medvedev	C
Medvedev	NNP	I-NP	PER	For	that	C
that	WDT	B-NP	O	Medvedev	meant	NC
meant	VBD	I-VP	O	that	confining	NC
confining	VBG	I-ADJP	O	meant	his	NC
his	PRP$	I-NP	O	confining	post-match	NC
post-match	JJ	I-NP	O	his	comments	NC
comments	NNS	I-NP	O	post-match	to	NC
to	TO	I-PP	O	comments	tennis	NC
tennis	NN	I-NP	O	to	and	NC
and	CC	O	O	tennis	not	NC
not	RB	O	O	and	going	NC
going	VBG	I-VP	O	not	off	NC
off	RP	I-PRT	O	going	on	NC
on	IN	I-PP	O	off	tirades	NC
tirades	NNS	I-NP	O	on	about	NC
about	IN	I-PP	O	tirades	about	NC
about	IN	I-NP	O	about	peripheral	NC
peripheral	JJ	I-NP	O	about	issues	NC
issues	NNS	I-NP	O	peripheral	such	NC
such	JJ	I-PP	O	issues	as	NC
as	IN	I-PP	O	such	the	NC
the	DT	I-NP	O	as	poor	NC
poor	JJ	I-NP	O	the	quality	NC
quality	NN	I-NP	O	poor	of	NC
of	IN	I-PP	O	quality	food	NC
food	NN	I-NP	O	of	in	NC
in	IN	I-PP	O	food	the	NC
the	DT	I-NP	O	in	players	NC
players	NNS	I-NP	O	the	lounge	NC
lounge	NN	I-NP	O	players	,	NC
,	,	O	O	lounge	an	NC
an	DT	I-NP	O	,	entertaining	NC
entertaining	JJ	I-NP	O	an	rant	NC
rant	NN	I-NP	O	entertaining	that	NC
that	WDT	B-NP	O	rant	took	NC
took	VBD	I-VP	O	that	his	NC
his	PRP$	I-NP	O	took	mind	NC
mind	NN	I-NP	O	his	off	NC
off	IN	I-PP	O	mind	the	NC
the	DT	I-NP	O	off	task	NC
task	NN	I-NP	O	the	at	NC
at	IN	I-PP	O	task	hand	NC
hand	NN	I-NP	O	at	.	NC
.	.	O	O	hand	""""	NC
""""	""""	O	O	.	I	NC
I	PRP	I-NP	O	""""	know	C
know	VBP	I-VP	O	I	what	NC
what	WP	I-NP	O	know	I	NC
I	PRP	B-NP	O	what	'm	C
'm	VBP	I-VP	O	I	here	NC
here	RB	I-ADVP	O	'm	for	NC
for	IN	I-PP	O	here	,	NC
,	,	O	O	for	""""	NC
""""	""""	O	O	,	said	NC
said	VBD	I-VP	O	""""	Medvedev	NC
Medvedev	NNP	I-NP	PER	said	,	C
,	,	O	O	Medvedev	who	NC
who	WP	I-NP	O	,	lost	NC
lost	VBD	I-VP	O	who	in	NC
in	IN	I-PP	O	lost	the	NC
the	DT	I-NP	O	in	second	NC
second	JJ	I-NP	O	the	round	NC
round	NN	I-NP	O	second	of	NC
of	IN	I-PP	O	round	the	NC
the	DT	I-NP	O	of	Open	NC
Open	NNP	I-NP	MISC	the	the	C
the	DT	B-NP	O	Open	last	NC
last	JJ	I-NP	O	the	two	NC
two	CD	I-NP	O	last	years	NC
years	NNS	I-NP	O	two	after	NC
after	IN	I-PP	O	years	reaching	NC
reaching	VBG	I-VP	O	after	the	NC
the	DT	I-NP	O	reaching	quarters	NC
quarters	NNS	I-NP	O	the	in	NC
in	IN	I-PP	O	quarters	1993	NC
1993	CD	I-NP	O	in	,	NC
,	,	O	O	1993	the	NC
the	DT	I-NP	O	,	same	NC
same	JJ	I-NP	O	the	year	NC
year	NN	I-NP	O	same	he	NC
he	PRP	B-NP	O	year	tried	NC
tried	VBD	I-VP	O	he	his	NC
his	PRP$	I-NP	O	tried	hand	NC
hand	NN	I-NP	O	his	as	NC
as	IN	I-PP	O	hand	a	NC
a	DT	I-NP	O	as	restaurant	NC
restaurant	NN	I-NP	O	a	critic	NC
critic	NN	I-NP	O	restaurant	.	NC
.	.	O	O	critic	""""	NC
""""	""""	O	O	.	I	NC
I	PRP	I-NP	O	""""	'm	C
'm	VBP	I-VP	O	I	not	NC
not	RB	O	O	'm	here	NC
here	RB	I-ADVP	O	not	to	NC
to	TO	I-VP	O	here	fight	NC
fight	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	fight	press	NC
press	NN	I-NP	O	the	or	NC
or	CC	O	O	press	talk	NC
talk	VB	I-VP	O	or	about	NC
about	IN	I-PP	O	talk	the	NC
the	DT	I-NP	O	about	food	NC
food	NN	I-NP	O	the	or	NC
or	CC	O	O	food	entertain	NC
entertain	VB	I-VP	O	or	the	NC
the	DT	I-NP	O	entertain	people	NC
people	NNS	I-NP	O	the	off	NC
off	IN	I-PP	O	people	the	NC
the	DT	I-NP	O	off	court	NC
court	NN	I-NP	O	the	.	NC
.	.	O	O	court	I	NC
I	PRP	I-NP	O	.	'm	C
'm	VBP	I-VP	O	I	here	NC
here	RB	I-ADVP	O	'm	to	NC
to	TO	I-VP	O	here	play	NC
play	VB	I-VP	O	to	tennis	NC
tennis	NN	I-NP	O	play	and	NC
and	CC	O	O	tennis	to	NC
to	TO	I-VP	O	and	win	NC
win	VB	I-VP	O	to	.	NC
.	.	O	O	win	I	NC
I	PRP	I-NP	O	.	have	C
have	VB	I-VP	O	I	much	NC
much	RB	I-NP	O	have	less	NC
less	JJR	I-NP	O	much	fun	NC
fun	NN	I-NP	O	less	off	NC
off	IN	I-PP	O	fun	the	NC
the	DT	I-NP	O	off	court	NC
court	NN	I-NP	O	the	.	NC
.	.	O	O	court	I	NC
I	PRP	I-NP	O	.	have	C
have	VB	I-VP	O	I	much	NC
much	RB	I-NP	O	have	more	NC
more	JJR	I-NP	O	much	fun	NC
fun	NN	I-NP	O	more	on	NC
on	IN	I-PP	O	fun	the	NC
the	DT	I-NP	O	on	court	NC
court	NN	I-NP	O	the	,	NC
,	,	O	O	court	""""	NC
""""	""""	O	O	,	he	NC
he	PRP	I-NP	O	""""	said	NC
said	VBD	I-VP	O	he	.	NC
.	.	O	O	said	Just	NC
Just	RB	I-NP	O	.	three	C
three	CD	I-NP	O	Just	years	NC
years	NNS	I-NP	O	three	ago	NC
ago	RB	I-ADVP	O	years	Medvedev	NC
Medvedev	NNP	I-NP	PER	ago	was	C
was	VBD	I-VP	O	Medvedev	one	NC
one	CD	I-NP	O	was	of	NC
of	IN	I-PP	O	one	the	NC
the	DT	I-NP	O	of	world	NC
world	NN	I-NP	O	the	's	NC
's	POS	B-NP	O	world	best	NC
best	JJS	I-NP	O	's	,	NC
,	,	O	O	best	with	NC
with	IN	I-PP	O	,	a	NC
a	DT	I-NP	O	with	ranking	NC
ranking	JJ	I-NP	O	a	of	NC
of	IN	I-PP	O	ranking	six	NC
six	CD	I-NP	O	of	after	NC
after	IN	I-PP	O	six	reaching	NC
reaching	VBG	I-VP	O	after	the	NC
the	DT	I-NP	O	reaching	French	NC
French	NNP	I-NP	MISC	the	Open	C
Open	NNP	I-NP	MISC	French	semifinal	C
semifinal	NN	I-NP	O	Open	and	NC
and	CC	O	O	semifinal	winning	NC
winning	VBG	I-VP	O	and	three	NC
three	CD	I-NP	O	winning	tournaments	NC
tournaments	NNS	I-NP	O	three	.	NC
.	.	O	O	tournaments	But	NC
But	CC	O	O	.	Medvedev	C
Medvedev	NNP	I-NP	PER	But	's	C
's	POS	B-NP	O	Medvedev	ranking	NC
ranking	JJ	I-NP	O	's	slowly	NC
slowly	RB	I-ADVP	O	ranking	began	NC
began	VBD	I-VP	O	slowly	to	NC
to	TO	I-VP	O	began	drop	NC
drop	VB	I-VP	O	to	last	NC
last	JJ	I-NP	O	drop	year	NC
year	NN	I-NP	O	last	as	NC
as	IN	I-SBAR	O	year	he	NC
he	PRP	I-NP	O	as	struggled	NC
struggled	VBD	I-VP	O	he	with	NC
with	IN	I-PP	O	struggled	a	NC
a	DT	I-NP	O	with	wrist	NC
wrist	NN	I-NP	O	a	injury	NC
injury	NN	I-NP	O	wrist	.	NC
.	.	O	O	injury	The	NC
The	DT	I-NP	O	.	Ukrainian	C
Ukrainian	JJ	I-NP	MISC	The	finally	C
finally	RB	I-ADVP	O	Ukrainian	hit	NC
hit	VBD	I-VP	O	finally	a	NC
a	DT	I-NP	O	hit	low	NC
low	JJ	I-NP	O	a	of	NC
of	IN	I-PP	O	low	44th	NC
44th	JJ	I-NP	O	of	two	NC
two	CD	I-NP	O	44th	months	NC
months	NNS	I-NP	O	two	ago	NC
ago	RB	I-ADVP	O	months	.	NC
.	.	O	O	ago	""""	NC
""""	""""	O	O	.	It	NC
It	PRP	I-NP	O	""""	's	C
's	VBZ	I-VP	O	It	somewhere	NC
somewhere	RB	I-VP	O	's	where	NC
where	WRB	I-ADVP	O	somewhere	I	NC
I	PRP	I-NP	O	where	would	C
would	MD	I-VP	O	I	n't	NC
n't	RB	I-VP	O	would	like	NC
like	VB	I-VP	O	n't	to	NC
to	TO	I-VP	O	like	stay	NC
stay	VB	I-VP	O	to	very	NC
very	RB	I-ADJP	O	stay	long	NC
long	JJ	I-ADJP	O	very	,	NC
,	,	O	O	long	""""	NC
""""	""""	O	O	,	Medvedev	NC
Medvedev	NNP	I-NP	PER	""""	said	C
said	VBD	I-VP	O	Medvedev	of	NC
of	IN	I-PP	O	said	his	NC
his	PRP$	I-NP	O	of	current	NC
current	JJ	I-NP	O	his	ranking	NC
ranking	JJ	I-NP	O	current	of	NC
of	IN	I-PP	O	ranking	36	NC
36	CD	I-NP	O	of	.	NC
.	.	O	O	36	""""	NC
""""	""""	O	O	.	It	NC
It	PRP	I-NP	O	""""	's	C
's	VBZ	I-VP	O	It	a	NC
a	DT	I-NP	O	's	part	NC
part	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	part	the	NC
the	DT	I-NP	O	of	penalty	NC
penalty	NN	I-NP	O	the	that	NC
that	IN	B-NP	O	penalty	I	NC
I	PRP	B-NP	O	that	have	C
have	VBP	I-VP	O	I	to	NC
to	TO	I-VP	O	have	accept	NC
accept	VB	I-VP	O	to	.	NC
.	.	O	O	accept	""""	NC
""""	""""	O	O	.	As	NC
As	IN	I-PP	O	""""	part	C
part	NN	I-NP	O	As	of	NC
of	IN	I-PP	O	part	his	NC
his	PRP$	I-NP	O	of	new	NC
new	JJ	I-NP	O	his	businesslike	NC
businesslike	JJ	I-NP	O	new	approach	NC
approach	NN	I-NP	O	businesslike	,	NC
,	,	O	O	approach	Medvedev	NC
Medvedev	NNP	I-NP	PER	,	hired	C
hired	VBD	I-VP	O	Medvedev	Australian	NC
Australian	JJ	I-NP	MISC	hired	coach	C
coach	NN	I-NP	O	Australian	Bob	NC
Bob	NNP	I-NP	PER	coach	Brett	C
Brett	NNP	I-NP	PER	Bob	at	C
at	IN	I-PP	O	Brett	the	NC
the	DT	I-NP	O	at	start	NC
start	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	start	this	NC
this	DT	I-NP	O	of	year	NC
year	NN	I-NP	O	this	and	NC
and	CC	O	O	year	the	NC
the	DT	I-NP	O	and	partnership	NC
partnership	NN	I-NP	O	the	is	NC
is	VBZ	I-VP	O	partnership	beginning	NC
beginning	VBG	I-VP	O	is	to	NC
to	TO	I-VP	O	beginning	pay	NC
pay	VB	I-VP	O	to	off	NC
off	RP	I-PRT	O	pay	.	NC
.	.	O	O	off	""""	NC
""""	""""	O	O	.	At	NC
At	IN	I-PP	O	""""	the	C
the	DT	I-NP	O	At	beginning	NC
beginning	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	beginning	the	NC
the	DT	I-NP	O	of	year	NC
year	NN	I-NP	O	the	we	NC
we	PRP	B-NP	O	year	started	NC
started	VBD	I-VP	O	we	from	NC
from	IN	I-PP	O	started	zero	NC
zero	CD	I-NP	O	from	,	NC
,	,	O	O	zero	""""	NC
""""	""""	O	O	,	said	NC
said	VBD	I-VP	O	""""	Medvedev	NC
Medvedev	NNP	I-NP	PER	said	.	C
.	.	I-NP	O	Medvedev	""""	NC
""""	""""	O	O	.	Winning	NC
Winning	VBG	I-VP	O	""""	in	C
in	IN	I-PP	O	Winning	Long	NC
Long	NNP	I-NP	LOC	in	Island	C
Island	NNP	I-NP	LOC	Long	(	C
(	(	O	O	Island	last	NC
last	JJ	I-NP	O	(	week	NC
week	NN	I-NP	O	last	)	NC
)	)	O	O	week	was	NC
was	VBD	I-VP	O	)	like	NC
like	IN	I-PP	O	was	winning	NC
winning	VBG	I-VP	O	like	for	NC
for	IN	I-PP	O	winning	the	NC
the	DT	I-NP	O	for	first	NC
first	JJ	I-NP	O	the	time	NC
time	NN	I-NP	O	first	.	NC
.	.	O	O	time	""""	NC
""""	""""	O	O	.	While	NC
While	IN	I-SBAR	O	""""	Medvedev	C
Medvedev	NNP	I-NP	PER	While	's	C
's	POS	B-NP	O	Medvedev	77-minute	NC
77-minute	JJ	I-NP	O	's	romp	NC
romp	VBP	I-VP	O	77-minute	past	NC
past	RB	I-ADVP	O	romp	Fleurian	NC
Fleurian	JJ	I-NP	PER	past	was	C
was	VBD	I-VP	O	Fleurian	rather	NC
rather	RB	I-ADJP	O	was	ordinary	NC
ordinary	JJ	I-ADJP	O	rather	,	NC
,	,	O	O	ordinary	the	NC
the	DT	I-NP	O	,	fact	NC
fact	NN	I-NP	O	the	that	NC
that	IN	I-SBAR	O	fact	the	NC
the	DT	I-NP	O	that	two	NC
two	CD	I-NP	O	the	were	NC
were	VBD	I-VP	O	two	playing	NC
playing	VBG	I-VP	O	were	each	NC
each	DT	I-NP	O	playing	other	NC
other	JJ	I-NP	O	each	was	NC
was	VBD	I-VP	O	other	rather	NC
rather	RB	I-ADJP	O	was	remarkable	NC
remarkable	JJ	I-ADJP	O	rather	.	NC
.	.	O	O	remarkable	In	NC
In	IN	I-PP	O	.	the	C
the	DT	I-NP	O	In	original	NC
original	JJ	I-NP	O	the	draw	NC
draw	NN	I-NP	O	original	,	NC
,	,	O	O	draw	Medvedev	NC
Medvedev	NNP	I-NP	PER	,	and	C
and	CC	I-NP	O	Medvedev	Fleurian	NC
Fleurian	NNP	I-NP	PER	and	were	C
were	VBD	I-VP	O	Fleurian	slotted	NC
slotted	VBN	I-VP	O	were	to	NC
to	TO	I-VP	O	slotted	play	NC
play	VB	I-VP	O	to	each	NC
each	DT	I-NP	O	play	other	NC
other	JJ	I-NP	O	each	.	NC
.	.	O	O	other	When	NC
When	WRB	I-ADVP	O	.	controversy	C
controversy	NN	I-NP	O	When	forced	NC
forced	VBD	I-VP	O	controversy	the	NC
the	DT	I-NP	O	forced	draw	NC
draw	NN	I-NP	O	the	to	NC
to	TO	I-VP	O	draw	be	NC
be	VB	I-VP	O	to	done	NC
done	VBN	I-VP	O	be	over	NC
over	IN	I-PP	O	done	--	NC
--	:	O	O	over	against	NC
against	IN	I-PP	O	--	odds	NC
odds	NNS	I-NP	O	against	of	NC
of	IN	I-PP	O	odds	151-to-1	NC
151-to-1	JJ	I-NP	O	of	--	NC
--	:	O	O	151-to-1	Medvedev	NC
Medvedev	NNP	I-NP	PER	--	and	C
and	CC	I-NP	O	Medvedev	Fleurian	NC
Fleurian	NNP	I-NP	PER	and	drew	C
drew	VBD	I-VP	O	Fleurian	each	NC
each	DT	I-NP	O	drew	other	NC
other	JJ	I-NP	O	each	a	NC
a	DT	I-NP	O	other	second	NC
second	JJ	I-NP	O	a	time	NC
time	NN	I-NP	O	second	.	NC
.	.	O	O	time	""""	NC
""""	""""	O	O	.	When	NC
When	WRB	I-ADVP	O	""""	I	C
I	PRP	I-NP	O	When	saw	C
saw	VBD	I-VP	O	I	the	NC
the	DT	I-NP	O	saw	new	NC
new	JJ	I-NP	O	the	draw	NC
draw	NN	I-NP	O	new	I	NC
I	PRP	B-NP	O	draw	did	C
did	VBD	I-VP	O	I	n't	NC
n't	RB	I-VP	O	did	have	NC
have	VB	I-VP	O	n't	to	NC
to	TO	I-VP	O	have	change	NC
change	VB	I-VP	O	to	my	NC
my	PRP$	I-NP	O	change	preparation	NC
preparation	NN	I-NP	O	my	,	NC
,	,	O	O	preparation	""""	NC
""""	""""	O	O	,	Medvedev	NC
Medvedev	NNP	I-NP	PER	""""	said	C
said	VBD	I-VP	O	Medvedev	.	NC
.	.	O	O	said	""""	NC
""""	""""	O	O	.	I	NC
I	PRP	I-NP	O	""""	think	C
think	VBP	I-VP	O	I	it	NC
it	PRP	I-NP	O	think	's	NC
's	VBZ	I-VP	O	it	destined	NC
destined	VBN	I-VP	O	's	that	NC
that	IN	I-SBAR	O	destined	it	NC
it	PRP	I-NP	O	that	turned	NC
turned	VBD	I-VP	O	it	out	NC
out	RP	I-PRT	O	turned	for	NC
for	IN	I-PP	O	out	me	NC
me	PRP	I-NP	O	for	.	NC
.	.	O	O	me	""""	NC
""""	""""	O	O	.	TENNIS	NC
TENNIS	NNS	I-NP	O	""""	-	C
-	:	O	O	TENNIS	WEDNESDAY	NC
WEDNESDAY	NNP	I-NP	O	-	'S	C
'S	POS	B-NP	O	WEDNESDAY	RESULTS	NC
RESULTS	NNS	I-NP	O	'S	FROM	C
FROM	NNP	I-NP	O	RESULTS	THE	C
THE	NNP	I-NP	O	FROM	U.S.	C
U.S.	NNP	I-NP	MISC	THE	OPEN	C
OPEN	NNP	I-NP	MISC	U.S.	.	C
.	.	O	O	OPEN	NEW	NC
NEW	NNP	I-NP	LOC	.	YORK	C
YORK	NNP	I-NP	LOC	NEW	1996-08-28	C
1996-08-28	CD	I-NP	O	YORK	Results	NC
Results	NNS	I-NP	O	1996-08-28	of	C
of	IN	I-PP	O	Results	Wednesday	NC
Wednesday	NNP	I-NP	O	of	's	C
's	POS	B-NP	O	Wednesday	matches	NC
matches	NNS	I-NP	O	's	in	NC
in	IN	I-PP	O	matches	the	NC
the	DT	I-NP	O	in	U.S.	NC
U.S.	NNP	I-NP	MISC	the	Open	C
Open	NNP	I-NP	MISC	U.S.	Tennis	C
Tennis	NNP	I-NP	MISC	Open	Championships	C
Championships	NNP	I-NP	MISC	Tennis	at	C
at	IN	I-PP	O	Championships	the	NC
the	DT	I-NP	O	at	National	NC
National	NNP	I-NP	LOC	the	Tennis	C
Tennis	NNP	I-NP	LOC	National	Centre	C
Centre	NNP	I-NP	LOC	Tennis	(	C
(	(	O	O	Centre	prefix	NC
prefix	JJ	I-NP	O	(	number	NC
number	NN	I-NP	O	prefix	denotes	NC
denotes	VBZ	I-VP	O	number	seeding	NC
seeding	NN	I-NP	O	denotes	)	NC
)	)	O	O	seeding	:	NC
:	:	O	O	)	Women	NC
Women	NNS	I-NP	O	:	's	C
's	POS	B-NP	O	Women	singles	NC
singles	NNS	I-NP	O	's	,	NC
,	,	O	O	singles	second	NC
second	JJ	I-NP	O	,	round	NC
round	NN	I-NP	O	second	15	NC
15	CD	I-NP	O	round	-	NC
-	:	I-NP	O	15	Gabriela	NC
Gabriela	NNP	I-NP	PER	-	Sabatini	C
Sabatini	NNP	I-NP	PER	Gabriela	(	C
(	(	O	O	Sabatini	Argentina	NC
Argentina	NNP	I-NP	LOC	(	)	C
)	)	O	O	Argentina	beat	NC
beat	VB	I-VP	O	)	Ann	NC
Ann	NNP	I-NP	PER	beat	Grossman	C
Grossman	NNP	I-NP	PER	Ann	(	C
(	(	O	O	Grossman	U.S.	NC
U.S.	NNP	I-NP	LOC	(	)	C
)	)	O	O	U.S.	6-2	NC
6-2	CD	I-NP	O	)	6	NC
6	CD	I-NP	O	6-2	-	NC
-	:	I-NP	O	6	3	NC
3	CD	I-NP	O	-	Irina	NC
Irina	NNP	I-NP	PER	3	Spirlea	C
Spirlea	NNP	I-NP	PER	Irina	(	C
(	(	O	O	Spirlea	Romania	NC
Romania	NNP	I-NP	LOC	(	)	C
)	)	O	O	Romania	beat	NC
beat	VB	I-VP	O	)	Maria	NC
Maria	NNP	I-NP	PER	beat	Jose	C
Jose	NNP	I-NP	PER	Maria	Gaidano	C
Gaidano	NNP	I-NP	PER	Jose	(	C
(	(	O	O	Gaidano	Argentina	NC
Argentina	NNP	I-NP	LOC	(	)	C
)	)	O	O	Argentina	6-1	NC
6-1	JJ	I-ADVP	O	)	6-2	NC
6-2	CD	I-NP	O	6-1	8	NC
8	CD	I-NP	O	6-2	-	NC
-	:	I-NP	O	8	Lindsay	NC
Lindsay	NNP	I-NP	PER	-	Davenport	C
Davenport	NNP	I-NP	PER	Lindsay	(	C
(	(	O	O	Davenport	U.S.	NC
U.S.	NNP	I-NP	LOC	(	)	C
)	)	O	O	U.S.	beat	NC
beat	VB	I-VP	O	)	Henrietta	NC
Henrietta	NNP	I-NP	PER	beat	Nagyova	C
Nagyova	NNP	I-NP	PER	Henrietta	(	C
(	(	O	O	Nagyova	Slovakia	NC
Slovakia	NNP	I-NP	LOC	(	)	C
)	)	O	O	Slovakia	6-	NC
6-	CD	I-NP	O	)	0	NC
0	CD	I-NP	O	6-	6-4	NC
6-4	CD	I-NP	O	0	Anne-Gaelle	NC
Anne-Gaelle	NNP	I-NP	PER	6-4	Sidot	C
Sidot	NNP	I-NP	PER	Anne-Gaelle	(	C
(	(	O	O	Sidot	France	NC
France	NNP	I-NP	LOC	(	)	C
)	)	O	O	France	beat	NC
beat	VB	I-VP	O	)	Wang	NC
Wang	NNP	I-NP	PER	beat	Shi-Ting	C
Shi-Ting	NNP	I-NP	PER	Wang	(	C
(	(	O	O	Shi-Ting	Taiwan	NC
Taiwan	NNP	I-NP	LOC	(	)	C
)	)	O	O	Taiwan	6-4	NC
6-4	CD	I-NP	O	)	3-6	NC
3-6	CD	I-NP	O	6-4	6-3	NC
6-3	CD	I-NP	O	3-6	Sandrine	NC
Sandrine	NNP	I-NP	PER	6-3	Testud	C
Testud	NNP	I-NP	PER	Sandrine	(	C
(	(	O	O	Testud	France	NC
France	NNP	I-NP	LOC	(	)	C
)	)	O	O	France	beat	NC
beat	VB	I-VP	O	)	Cristina	NC
Cristina	NNP	I-NP	PER	beat	Torrens-Valero	C
Torrens-Valero	NNP	I-NP	PER	Cristina	(	C
(	(	O	O	Torrens-Valero	Spain	NC
Spain	NNP	I-NP	LOC	(	)	C
)	)	O	O	Spain	6	NC
6	CD	I-NP	O	)	-	NC
-	:	I-NP	O	6	2	NC
2	CD	I-NP	O	-	6-1	NC
6-1	JJ	I-ADVP	O	2	Men	NC
Men	NN	I-NP	O	6-1	's	C
's	POS	B-NP	O	Men	singles	NC
singles	NNS	I-NP	O	's	,	NC
,	,	O	O	singles	first	NC
first	JJ	I-NP	O	,	round	NC
round	NN	I-NP	O	first	Andrei	NC
Andrei	NNP	I-NP	PER	round	Medvedev	C
Medvedev	NNP	I-NP	PER	Andrei	(	C
(	(	O	O	Medvedev	Ukraine	NC
Ukraine	NNP	I-NP	LOC	(	)	C
)	)	O	O	Ukraine	beat	NC
beat	VB	I-VP	O	)	Jean-Philippe	NC
Jean-Philippe	NNP	I-NP	PER	beat	Fleurian	C
Fleurian	NNP	I-NP	PER	Jean-Philippe	(	C
(	(	O	O	Fleurian	France	NC
France	NNP	I-NP	LOC	(	)	C
)	)	O	O	France	6-2	NC
6-2	CD	I-NP	O	)	6-0	NC
6-0	CD	I-NP	O	6-2	6-1	NC
6-1	CD	I-NP	O	6-0	David	NC
David	NNP	I-NP	PER	6-1	Nainkin	C
Nainkin	NNP	I-NP	PER	David	(	C
(	(	O	O	Nainkin	South	NC
South	NNP	I-NP	LOC	(	Africa	C
Africa	NNP	I-NP	LOC	South	)	C
)	)	O	O	Africa	beat	NC
beat	VB	I-VP	O	)	9	NC
9	CD	I-NP	O	beat	-	NC
-	:	I-NP	O	9	Wayne	NC
Wayne	NNP	I-NP	PER	-	Ferreira	C
Ferreira	NNP	I-NP	PER	Wayne	(	C
(	(	O	O	Ferreira	South	NC
South	NNP	I-NP	LOC	(	Africa	C
Africa	NNP	I-NP	LOC	South	)	C
)	)	O	O	Africa	6-4	NC
6-4	CD	I-NP	O	)	6-4	NC
6-4	CD	I-NP	O	6-4	2-6	NC
2-6	CD	I-NP	O	6-4	7-5	NC
7-5	CD	I-NP	O	2-6	David	NC
David	NNP	I-NP	PER	7-5	Rikl	C
Rikl	NNP	I-NP	PER	David	(	C
(	(	O	O	Rikl	Czech	NC
Czech	NNP	I-NP	LOC	(	Republic	C
Republic	NNP	I-NP	LOC	Czech	)	C
)	)	O	O	Republic	beat	NC
beat	VB	I-VP	O	)	Hicham	NC
Hicham	NNP	I-NP	PER	beat	Arazi	C
Arazi	NNP	I-NP	PER	Hicham	(	C
(	(	O	O	Arazi	Morocco	NC
Morocco	NNP	I-NP	LOC	(	)	C
)	)	O	O	Morocco	6-4	NC
6-4	CD	I-NP	O	)	7-5	NC
7-5	CD	I-NP	O	6-4	6-2	NC
6-2	CD	I-NP	O	7-5	Andrea	NC
Andrea	NNP	I-NP	PER	6-2	Gaudenzi	C
Gaudenzi	NNP	I-NP	PER	Andrea	(	C
(	(	O	O	Gaudenzi	Italy	NC
Italy	NNP	I-NP	LOC	(	)	C
)	)	O	O	Italy	beat	NC
beat	VB	I-VP	O	)	Shuzo	NC
Shuzo	NNP	I-NP	PER	beat	Matsuoka	C
Matsuoka	NNP	I-NP	PER	Shuzo	(	C
(	(	O	O	Matsuoka	Japan	NC
Japan	NNP	I-NP	LOC	(	)	C
)	)	O	O	Japan	7-6	NC
7-6	CD	I-ADVP	O	)	(	NC
(	(	O	O	7-6	7-4	NC
7-4	CD	I-NP	O	(	)	NC
)	)	O	O	7-4	6	NC
6	CD	I-NP	O	)	-	NC
-	:	I-NP	O	6	2	NC
2	CD	I-NP	O	-	6-3	NC
6-3	CD	I-NP	O	2	Men	NC
Men	NN	I-NP	O	6-3	's	C
's	POS	B-NP	O	Men	singles	NC
singles	NNS	I-NP	O	's	,	NC
,	,	O	O	singles	first	NC
first	JJ	I-NP	O	,	round	NC
round	NN	I-NP	O	first	17	NC
17	CD	I-NP	O	round	-	NC
-	:	I-NP	O	17	Felix	NC
Felix	NNP	I-NP	PER	-	Mantilla	C
Mantilla	NNP	I-NP	PER	Felix	(	C
(	(	O	O	Mantilla	Spain	NC
Spain	NNP	I-NP	LOC	(	)	C
)	)	O	O	Spain	beat	NC
beat	VB	I-VP	O	)	Fernando	NC
Fernando	NNP	I-NP	PER	beat	Meligeni	C
Meligeni	NNP	I-NP	PER	Fernando	(	C
(	(	O	O	Meligeni	Brazil	NC
Brazil	NNP	I-NP	LOC	(	)	C
)	)	O	O	Brazil	6-1	NC
6-1	CD	I-NP	O	)	6	NC
6	CD	I-NP	O	6-1	-	NC
-	:	I-NP	O	6	7	NC
7	CD	I-NP	O	-	(	NC
(	(	O	O	7	2-7	NC
2-7	CD	I-NP	O	(	)	NC
)	)	O	O	2-7	7-6	NC
7-6	CD	I-ADVP	O	)	(	NC
(	(	O	O	7-6	7-5	NC
7-5	CD	I-NP	O	(	)	NC
)	)	O	O	7-5	6-3	NC
6-3	CD	I-NP	O	)	Jonas	NC
Jonas	NNP	I-NP	PER	6-3	Bjorkman	C
Bjorkman	NNP	I-NP	PER	Jonas	(	C
(	(	O	O	Bjorkman	Sweden	NC
Sweden	NNP	I-NP	LOC	(	)	C
)	)	O	O	Sweden	beat	NC
beat	VB	I-VP	O	)	Karol	NC
