token	pos	chunk	NER	previous	following	capitals
He	PRP	I-NP	O	.	will	C
will	MD	I-VP	O	He	probably	NC
probably	RB	I-VP	O	will	be	NC
be	VB	I-VP	O	probably	free	NC
free	JJ	I-ADJP	O	be	in	NC
in	IN	I-PP	O	free	around	NC
around	IN	I-NP	O	in	two	NC
two	CD	I-NP	O	around	and	NC
and	CC	I-NP	O	two	a	NC
a	DT	I-NP	O	and	half	NC
half	NN	I-NP	O	a	years	NC
years	NNS	I-NP	O	half	.	NC
.	.	O	O	years	The	NC
The	DT	I-NP	O	.	court	C
court	NN	I-NP	O	The	ruled	NC
ruled	VBD	I-VP	O	court	that	NC
that	IN	I-SBAR	O	ruled	the	NC
the	DT	I-NP	O	that	15	NC
15	CD	I-NP	O	the	months	NC
months	NNS	I-NP	O	15	he	NC
he	PRP	B-NP	O	months	has	NC
has	VBZ	I-VP	O	he	spent	NC
spent	VBN	I-VP	O	has	in	NC
in	IN	I-PP	O	spent	custody	NC
custody	NN	I-NP	O	in	since	NC
since	IN	I-PP	O	custody	his	NC
his	PRP$	I-NP	O	since	arrest	NC
arrest	NN	I-NP	O	his	should	NC
should	MD	I-VP	O	arrest	be	NC
be	VB	I-VP	O	should	subtracted	NC
subtracted	VBN	I-VP	O	be	from	NC
from	IN	I-PP	O	subtracted	his	NC
his	PRP$	I-NP	O	from	prison	NC
prison	NN	I-NP	O	his	term	NC
term	NN	I-NP	O	prison	.	NC
.	.	O	O	term	UN	NC
UN	NNP	I-INTJ	ORG	.	official	C
official	NN	I-NP	O	UN	says	NC
says	VBZ	I-VP	O	official	Iraqi	NC
Iraqi	JJ	I-NP	MISC	says	deal	C
deal	NN	I-NP	O	Iraqi	will	NC
will	MD	I-VP	O	deal	occur	NC
occur	VB	I-VP	O	will	""""	NC
""""	""""	O	O	occur	soon	NC
soon	RB	I-ADVP	O	""""	""""	NC
""""	""""	O	O	soon	.	NC
.	.	O	O	""""	UNITED	NC
UNITED	NNP	I-NP	ORG	.	NATIONS	C
NATIONS	NNS	I-NP	ORG	UNITED	1996-08-22	C
1996-08-22	CD	I-NP	O	NATIONS	A	NC
A	DT	I-NP	O	1996-08-22	senior	C
senior	JJ	I-NP	O	A	U.N.	NC
U.N.	NNP	I-NP	ORG	senior	official	C
official	NN	I-NP	O	U.N.	said	NC
said	VBD	I-VP	O	official	on	NC
on	IN	I-PP	O	said	Thursday	NC
Thursday	NNP	I-NP	O	on	he	C
he	PRP	B-NP	O	Thursday	expected	NC
expected	VBD	I-VP	O	he	arrangements	NC
arrangements	NNS	I-NP	O	expected	to	NC
to	TO	I-VP	O	arrangements	implement	NC
implement	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	implement	Iraqi	NC
Iraqi	JJ	I-NP	MISC	the	oil-for-food	C
oil-for-food	NN	I-NP	O	Iraqi	deal	NC
deal	NN	I-NP	O	oil-for-food	could	NC
could	MD	I-VP	O	deal	be	NC
be	VB	I-VP	O	could	completed	NC
completed	VBN	I-VP	O	be	""""	NC
""""	""""	O	O	completed	quite	NC
quite	RB	I-ADJP	O	""""	soon	NC
soon	RB	I-ADVP	O	quite	.	NC
.	.	O	O	soon	""""	NC
""""	""""	O	O	.	""""	NC
""""	""""	O	O	""""	I	NC
I	PRP	I-NP	O	""""	am	C
am	VBP	I-VP	O	I	reluctant	NC
reluctant	JJ	I-ADJP	O	am	to	NC
to	TO	I-VP	O	reluctant	speculate	NC
speculate	VB	I-VP	O	to	but	NC
but	CC	O	O	speculate	we	NC
we	PRP	I-NP	O	but	are	NC
are	VBP	I-VP	O	we	doing	NC
doing	VBG	I-VP	O	are	the	NC
the	DT	I-NP	O	doing	preparations	NC
preparations	NNS	I-NP	O	the	and	NC
and	CC	O	O	preparations	the	NC
the	DT	I-NP	O	and	secretary-general	NC
secretary-general	NN	I-NP	O	the	is	NC
is	VBZ	I-VP	O	secretary-general	anxious	NC
anxious	JJ	I-ADJP	O	is	to	NC
to	TO	I-VP	O	anxious	start	NC
start	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	start	program	NC
program	NN	I-NP	O	the	,	NC
,	,	O	O	program	""""	NC
""""	""""	O	O	,	said	NC
said	VBD	I-VP	O	""""	Undersecretary-General	NC
Undersecretary-General	NNP	I-NP	O	said	Yasushi	C
Yasushi	NNP	I-NP	PER	Undersecretary-General	Akashi	C
Akashi	NNP	I-NP	PER	Yasushi	.	C
.	.	O	O	Akashi	""""	NC
""""	""""	O	O	.	It	NC
It	PRP	I-NP	O	""""	might	C
might	MD	I-VP	O	It	be	NC
be	VB	I-VP	O	might	sooner	NC
sooner	RBR	I-ADVP	O	be	than	NC
than	IN	I-SBAR	O	sooner	you	NC
you	PRP	I-NP	O	than	think	NC
think	VBP	I-VP	O	you	,	NC
,	,	O	O	think	""""	NC
""""	""""	O	O	,	he	NC
he	PRP	I-NP	O	""""	told	NC
told	VBD	I-VP	O	he	reporters	NC
reporters	NNS	I-NP	O	told	after	NC
after	IN	I-PP	O	reporters	briefing	NC
briefing	NN	I-NP	O	after	the	NC
the	DT	B-NP	O	briefing	Security	NC
Security	NNP	I-NP	ORG	the	Council	C
Council	NNP	I-NP	ORG	Security	on	C
on	IN	I-PP	O	Council	arrangements	NC
arrangements	NNS	I-NP	O	on	for	NC
for	IN	I-PP	O	arrangements	monitors	NC
monitors	NNS	I-NP	O	for	needed	NC
needed	VBN	I-VP	O	monitors	to	NC
to	TO	I-VP	O	needed	carry	NC
carry	VB	I-VP	O	to	out	NC
out	RP	I-PRT	O	carry	the	NC
the	DT	I-NP	O	out	agreement	NC
agreement	NN	I-NP	O	the	.	NC
.	.	O	O	agreement	Akashi	NC
Akashi	NNP	I-NP	PER	.	is	C
is	VBZ	I-VP	O	Akashi	head	NC
head	NN	I-NP	O	is	of	NC
of	IN	I-PP	O	head	the	NC
the	DT	I-NP	O	of	Department	NC
Department	NNP	I-NP	ORG	the	of	C
of	IN	I-PP	ORG	Department	Humanitarian	NC
Humanitarian	JJ	I-NP	ORG	of	affairs	C
affairs	NNS	I-NP	ORG	Humanitarian	.	NC
.	.	O	O	affairs	His	NC
His	PRP$	I-NP	O	.	deputy	C
deputy	NN	I-NP	O	His	earlier	NC
earlier	RB	I-ADVP	O	deputy	speculated	NC
speculated	VBD	I-VP	O	earlier	at	NC
at	IN	I-NP	O	speculated	least	NC
least	JJS	I-NP	O	at	10	NC
10	CD	I-NP	O	least	days	NC
days	NNS	I-NP	O	10	.	NC
.	.	O	O	days	Suspected	NC
Suspected	JJ	I-NP	O	.	killers	C
killers	NNS	I-NP	O	Suspected	of	NC
of	IN	I-PP	O	killers	bishop	NC
bishop	NN	I-NP	O	of	dead	NC
dead	JJ	I-ADJP	O	bishop	--	NC
--	:	O	O	dead	Algeria	NC
Algeria	NNP	I-NP	ORG	--	TV	C
TV	NNP	I-NP	ORG	Algeria	.	C
.	.	O	O	TV	PARIS	NC
PARIS	NNP	I-NP	LOC	.	1996-08-22	C
1996-08-22	CD	I-NP	O	PARIS	Algerian	NC
Algerian	JJ	I-NP	MISC	1996-08-22	security	C
security	NN	I-NP	O	Algerian	forces	NC
forces	NNS	I-NP	O	security	have	NC
have	VBP	I-VP	O	forces	shot	NC
shot	VBN	I-VP	O	have	dead	NC
dead	JJ	I-ADJP	O	shot	three	NC
three	CD	I-NP	O	dead	Moslem	NC
Moslem	NNP	I-NP	MISC	three	guerrillas	C
guerrillas	NNS	I-NP	O	Moslem	suspected	NC
suspected	VBD	I-VP	O	guerrillas	of	NC
of	IN	I-PP	O	suspected	killing	NC
killing	VBG	I-VP	O	of	a	NC
a	DT	I-NP	O	killing	leading	NC
leading	VBG	I-NP	O	a	French	NC
French	JJ	I-NP	MISC	leading	bishop	C
bishop	NN	I-NP	O	French	in	NC
in	IN	I-PP	O	bishop	western	NC
western	JJ	I-NP	O	in	Algeria	NC
Algeria	NNP	I-NP	LOC	western	,	C
,	,	O	O	Algeria	the	NC
the	DT	I-NP	O	,	Algerian	NC
Algerian	JJ	I-NP	MISC	the	state-run	C
state-run	JJ	I-NP	O	Algerian	television	NC
television	NN	I-NP	O	state-run	said	NC
said	VBD	I-VP	O	television	on	NC
on	IN	I-PP	O	said	Thursday	NC
Thursday	NNP	I-NP	O	on	.	C
.	.	O	O	Thursday	Security	NC
Security	NN	I-NP	O	.	forces	C
forces	NNS	I-NP	O	Security	also	NC
also	RB	I-ADVP	O	forces	arrested	NC
arrested	VBN	I-VP	O	also	four	NC
four	CD	I-NP	O	arrested	other	NC
other	JJ	I-NP	O	four	men	NC
men	NNS	I-NP	O	other	sought	NC
sought	VBD	I-VP	O	men	for	NC
for	IN	I-PP	O	sought	giving	NC
giving	VBG	I-VP	O	for	support	NC
support	NN	I-NP	O	giving	to	NC
to	TO	I-PP	O	support	the	NC
the	DT	I-NP	O	to	slain	NC
slain	VBN	I-NP	O	the	Moslem	NC
Moslem	NNP	I-NP	MISC	slain	rebels	C
rebels	NNS	I-NP	O	Moslem	,	NC
,	,	O	O	rebels	the	NC
the	DT	I-NP	O	,	television	NC
television	NN	I-NP	O	the	said	NC
said	VBD	I-VP	O	television	.	NC
.	.	O	O	said	The	NC
The	DT	I-NP	O	.	television	C
television	NN	I-NP	O	The	,	NC
,	,	O	O	television	which	NC
which	WDT	I-NP	O	,	did	NC
did	VBD	I-VP	O	which	not	NC
not	RB	I-VP	O	did	say	NC
say	VB	I-VP	O	not	when	NC
when	WRB	I-ADVP	O	say	the	NC
the	DT	I-NP	O	when	security	NC
security	NN	I-NP	O	the	forces	NC
forces	NNS	I-NP	O	security	killed	NC
killed	VBD	I-VP	O	forces	the	NC
the	DT	I-NP	O	killed	rebels	NC
rebels	NNS	I-NP	O	the	,	NC
,	,	O	O	rebels	said	NC
said	VBD	I-VP	O	,	the	NC
the	DT	I-NP	O	said	four	NC
four	CD	I-NP	O	the	arrested	NC
arrested	VBN	I-VP	O	four	men	NC
men	NNS	I-NP	O	arrested	confessed	NC
confessed	VBD	I-VP	O	men	details	NC
details	NNS	I-NP	O	confessed	of	NC
of	IN	I-PP	O	details	the	NC
the	DT	I-NP	O	of	assassination	NC
assassination	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	assassination	the	NC
the	DT	I-NP	O	of	French	NC
French	NNP	I-NP	MISC	the	Roman	C
Roman	NNP	I-NP	MISC	French	Catholic	C
Catholic	NNP	I-NP	MISC	Roman	Bishop	C
Bishop	NNP	I-NP	O	Catholic	Pierre	C
Pierre	NNP	I-NP	PER	Bishop	Claverie	C
Claverie	NNP	I-NP	PER	Pierre	.	C
.	.	O	O	Claverie	The	NC
The	DT	I-NP	O	.	58-year-old	C
58-year-old	JJ	I-NP	O	The	Claverie	NC
Claverie	NNP	I-NP	PER	58-year-old	was	C
was	VBD	I-VP	O	Claverie	killed	NC
killed	VBN	I-VP	O	was	in	NC
in	IN	I-PP	O	killed	August	NC
August	NNP	I-NP	O	in	1	C
1	CD	I-NP	O	August	in	NC
in	IN	I-PP	O	1	a	NC
a	DT	I-NP	O	in	bomb	NC
bomb	NN	I-NP	O	a	blast	NC
blast	NN	I-NP	O	bomb	at	NC
at	IN	I-PP	O	blast	his	NC
his	PRP$	I-NP	O	at	residence	NC
residence	NN	I-NP	O	his	in	NC
in	IN	I-PP	O	residence	the	NC
the	DT	I-NP	O	in	western	NC
western	JJ	I-NP	O	the	Algerian	NC
Algerian	JJ	I-NP	MISC	western	city	C
city	NN	I-NP	O	Algerian	of	NC
of	IN	I-PP	O	city	Oran	NC
Oran	NNP	I-NP	LOC	of	,	C
,	,	O	O	Oran	hours	NC
hours	NNS	I-NP	O	,	after	NC
after	IN	I-SBAR	O	hours	he	NC
he	PRP	I-NP	O	after	met	NC
met	VBD	I-VP	O	he	visiting	NC
visiting	VBG	I-NP	O	met	French	NC
French	JJ	I-NP	MISC	visiting	Foreign	C
Foreign	NNP	I-NP	O	French	Minister	C
Minister	NNP	I-NP	O	Foreign	Herve	C
Herve	NNP	I-NP	PER	Minister	de	C
de	NNP	I-NP	PER	Herve	Charette	NC
Charette	NNP	I-NP	PER	de	in	C
in	IN	I-PP	O	Charette	Algiers	NC
Algiers	NNP	I-NP	LOC	in	.	C
.	.	O	O	Algiers	An	NC
An	DT	I-NP	O	.	estimated	C
estimated	VBN	I-NP	O	An	50,000	NC
50,000	CD	I-NP	O	estimated	Algerians	NC
Algerians	NNPS	I-NP	MISC	50,000	and	C
and	CC	I-NP	O	Algerians	more	NC
more	JJR	I-NP	O	and	than	NC
than	IN	I-NP	O	more	110	NC
110	CD	I-NP	O	than	foreigners	NC
foreigners	NNS	I-NP	O	110	have	NC
have	VBP	I-VP	O	foreigners	been	NC
been	VBN	I-VP	O	have	killed	NC
killed	VBN	I-VP	O	been	in	NC
in	IN	I-PP	O	killed	Algeria	NC
Algeria	NNP	I-NP	LOC	in	's	C
's	POS	B-NP	O	Algeria	violence	NC
violence	NN	I-NP	O	's	pitting	NC
pitting	VBG	I-VP	O	violence	Moslem	NC
Moslem	NNP	I-NP	MISC	pitting	rebels	C
rebels	NNS	I-NP	O	Moslem	against	NC
against	IN	I-PP	O	rebels	the	NC
the	DT	I-NP	O	against	Algerian	NC
Algerian	JJ	I-NP	MISC	the	government	C
government	NN	I-NP	O	Algerian	forces	NC
forces	NNS	I-NP	O	government	since	NC
since	IN	I-PP	O	forces	early	NC
early	JJ	I-NP	O	since	1992	NC
1992	CD	I-NP	O	early	,	NC
,	,	O	O	1992	when	NC
when	WRB	I-ADVP	O	,	the	NC
the	DT	I-NP	O	when	authorities	NC
authorities	NNS	I-NP	O	the	cancelled	NC
cancelled	VBD	I-VP	O	authorities	a	NC
a	DT	I-NP	O	cancelled	general	NC
general	JJ	I-NP	O	a	election	NC
election	NN	I-NP	O	general	in	NC
in	IN	I-PP	O	election	which	NC
which	WDT	I-NP	O	in	radical	NC
radical	JJ	B-NP	O	which	Islamists	NC
Islamists	NNS	I-NP	MISC	radical	took	C
took	VBD	I-VP	O	Islamists	a	NC
a	DT	I-NP	O	took	commanding	NC
commanding	JJ	I-NP	O	a	lead	NC
lead	NN	I-NP	O	commanding	.	NC
.	.	O	O	lead	German	NC
German	JJ	I-NP	MISC	.	flown	C
flown	VBN	I-NP	O	German	cargo	NC
cargo	NN	I-NP	O	flown	January-July	NC
January-July	JJ	I-NP	O	cargo	rise	C
rise	NN	I-NP	O	January-July	3.8	NC
3.8	CD	I-NP	O	rise	percent	NC
percent	NN	I-NP	O	3.8	.	NC
.	.	O	O	percent	FRANKFURT	NC
FRANKFURT	NNP	I-NP	LOC	.	1996-08-22	C
1996-08-22	CD	I-NP	O	FRANKFURT	The	NC
The	DT	I-NP	O	1996-08-22	following	C
following	VBG	I-NP	O	The	table	NC
table	NN	I-NP	O	following	shows	NC
shows	VBZ	I-VP	O	table	total	NC
total	JJ	I-NP	O	shows	flown	NC
flown	VBN	I-NP	O	total	air	NC
air	NN	I-NP	O	flown	cargo	NC
cargo	NN	I-NP	O	air	volumes	NC
volumes	NNS	I-NP	O	cargo	in	NC
in	IN	I-PP	O	volumes	tonnes	NC
tonnes	NNS	I-NP	O	in	handled	NC
handled	VBN	I-VP	O	tonnes	at	NC
at	IN	I-PP	O	handled	international	NC
international	JJ	I-NP	O	at	German	NC
German	JJ	I-NP	MISC	international	airports	C
airports	NNS	I-NP	O	German	January-July	NC
January-July	JJ	I-NP	O	airports	1996	C
1996	CD	I-NP	O	January-July	.	NC
.	.	O	O	1996	The	NC
The	DT	I-NP	O	.	figures	C
figures	NNS	I-NP	O	The	exclude	NC
exclude	VBP	I-VP	O	figures	trucked	NC
trucked	NN	I-NP	O	exclude	airfreight	NC
airfreight	JJ	I-NP	O	trucked	according	NC
according	VBG	I-PP	O	airfreight	to	NC
to	TO	B-PP	O	according	the	NC
the	DT	I-NP	O	to	German	NC
German	JJ	I-NP	MISC	the	airports	C
airports	NNS	I-NP	O	German	association	NC
association	NN	I-NP	O	airports	ADV	NC
ADV	NNP	B-NP	ORG	association	.	C
.	.	O	O	ADV	Berlin	NC
Berlin	NNP	I-NP	LOC	.	(	C
(	(	O	O	Berlin	total	NC
total	JJ	I-NP	O	(	)	NC
)	)	O	O	total	17,844	NC
17,844	CD	I-NP	O	)	up	NC
up	RB	I-ADVP	O	17,844	5.9	NC
5.9	CD	I-NP	O	up	pct	NC
pct	NN	I-NP	O	5.9	-	NC
-	:	O	O	pct	Tegel	NC
Tegel	NNP	I-NP	LOC	-	10,896	C
10,896	NNP	I-NP	O	Tegel	up	NC
up	RB	I-ADVP	O	10,896	3.1	NC
3.1	CD	I-NP	O	up	-	NC
-	:	O	O	3.1	Tempelhof	NC
Tempelhof	NN	I-NP	LOC	-	202	C
202	CD	B-NP	O	Tempelhof	down	NC
down	RB	I-ADVP	O	202	60.0	NC
60.0	CD	I-NP	O	down	-	NC
-	:	O	O	60.0	Schoenefeld	NC
Schoenefeld	NNP	I-NP	LOC	-	6,746	C
6,746	CD	I-NP	O	Schoenefeld	up	NC
up	RB	I-ADVP	O	6,746	16.8	NC
16.8	CD	I-NP	O	up	Bremen	NC
Bremen	NNP	I-NP	LOC	16.8	1,453	C
1,453	CD	I-NP	O	Bremen	up	NC
up	RB	I-ADVP	O	1,453	13.1	NC
13.1	CD	I-NP	O	up	Dresden	NC
Dresden	NNP	I-NP	LOC	13.1	792	C
792	CD	I-NP	O	Dresden	up	NC
up	RB	I-ADVP	O	792	11.4	NC
11.4	CD	I-NP	O	up	Duessseldorf	NC
Duessseldorf	NNP	I-NP	LOC	11.4	31,347	C
31,347	CD	I-NP	O	Duessseldorf	down	NC
down	IN	I-PP	O	31,347	4.4	NC
4.4	CD	I-NP	O	down	Frankfurt	NC
Frankfurt	NNP	I-NP	LOC	4.4	768,269	C
768,269	NNP	I-NP	O	Frankfurt	up	NC
up	RB	I-ADVP	O	768,269	1.5	NC
1.5	CD	I-NP	O	up	Hamburg	NC
Hamburg	NNP	I-NP	LOC	1.5	21,240	C
21,240	CD	B-NP	O	Hamburg	down	NC
down	RB	I-ADVP	O	21,240	3.5	NC
3.5	CD	I-NP	O	down	Hannover	NC
Hannover	NNP	I-NP	LOC	3.5	6,030	C
6,030	CD	I-NP	O	Hannover	up	NC
up	RB	I-ADVP	O	6,030	15.3	NC
15.3	CD	I-NP	O	up	Koeln	NC
Koeln	NNP	I-NP	LOC	15.3	(	C
(	(	O	O	Koeln	Cologne	NC
Cologne	NNP	I-NP	LOC	(	)	C
)	)	O	O	Cologne	182,887	NC
182,887	CD	I-NP	O	)	up	NC
up	RB	I-ADVP	O	182,887	11.8	NC
11.8	CD	I-NP	O	up	Leipzig	NC
Leipzig	NNP	I-NP	LOC	11.8	/	C
/	SYM	O	O	Leipzig	Halle	NC
Halle	NNP	I-NP	LOC	/	1,806	C
1,806	CD	I-NP	O	Halle	up	NC
up	RB	I-ADVP	O	1,806	45.6	NC
45.6	CD	I-NP	O	up	Munich	NC
Munich	NNP	I-NP	LOC	45.6	44,525	C
44,525	CD	I-NP	O	Munich	up	NC
up	RB	I-ADVP	O	44,525	11.8	NC
11.8	CD	I-NP	O	up	Muenster	NC
Muenster	NN	I-NP	LOC	11.8	/	C
/	SYM	O	O	Muenster	Osnabrueck	NC
Osnabrueck	NNP	I-NP	LOC	/	382	C
382	CD	I-ADVP	O	Osnabrueck	up	NC
up	RP	I-PRT	O	382	28.2	NC
28.2	CD	I-NP	O	up	Nuremberg	NC
Nuremberg	NNP	I-NP	LOC	28.2	25,929	C
25,929	CD	I-NP	O	Nuremberg	up	NC
up	RB	I-ADVP	O	25,929	17.8	NC
17.8	CD	I-NP	O	up	Saarbruecken	NC
Saarbruecken	VBN	I-VP	LOC	17.8	626	C
626	CD	I-NP	O	Saarbruecken	up	NC
up	RB	I-ADVP	O	626	28.3	NC
28.3	CD	I-NP	O	up	Stuttgart	NC
Stuttgart	VB	I-VP	LOC	28.3	10,655	C
10,655	CD	I-NP	O	Stuttgart	up	NC
up	RB	I-ADVP	O	10,655	11.7	NC
11.7	CD	I-NP	O	up	TOTAL	NC
TOTAL	NNP	I-NP	O	11.7	1,113,785	C
1,113,785	CD	I-NP	O	TOTAL	up	NC
up	RB	I-ADVP	O	1,113,785	3.8	NC
3.8	CD	I-NP	O	up	-	NC
-	:	O	O	3.8	Air	NC
Air	NNP	I-NP	ORG	-	Cargo	C
Cargo	NNP	I-NP	ORG	Air	Newsroom	C
Newsroom	NNP	I-NP	ORG	Cargo	Tel+44	C
Tel+44	NNP	I-NP	O	Newsroom	161	C
161	CD	I-NP	O	Tel+44	542	NC
542	CD	I-NP	O	161	7706	NC
7706	CD	I-NP	O	542	Fax+44	NC
Fax+44	NN	I-NP	O	7706	171	C
171	CD	I-NP	O	Fax+44	542	NC
542	CD	I-NP	O	171	5017	NC
5017	CD	I-NP	O	542	Paribas	NC
Paribas	NNP	I-NP	ORG	5017	repeats	C
repeats	VBZ	I-VP	O	Paribas	buy	NC
buy	VB	I-VP	O	repeats	on	NC
on	IN	I-PP	O	buy	Aegon	NC
Aegon	NNP	I-NP	ORG	on	after	C
after	IN	I-SBAR	O	Aegon	results	NC
results	NNS	I-NP	O	after	.	NC
.	.	O	O	results	AMSTERDAM	NC
AMSTERDAM	NN	I-NP	LOC	.	1996-08-22	C
1996-08-22	CD	I-NP	O	AMSTERDAM	Summary	NC
Summary	NNS	I-NP	O	1996-08-22	of	C
of	IN	I-PP	O	Summary	Aug	NC
Aug	NNP	I-NP	O	of	22	C
22	CD	I-NP	O	Aug	research	NC
research	NN	I-NP	O	22	.	NC
.	.	O	O	research	Company-------------Price---Broker----------------	NC
Company-------------Price---Broker----------------	NNP	I-NP	O	.	Aegon	C
Aegon	NNP	I-NP	ORG	Company-------------Price---Broker----------------	83.40	C
83.40	CD	I-NP	O	Aegon	Paribas	NC
Paribas	NNP	I-NP	ORG	83.40	COMMENT	C
COMMENT	NNP	I-NP	O	Paribas	:	C
:	:	O	O	COMMENT	""""	NC
""""	""""	O	O	:	Not	NC
Not	RB	O	O	""""	only	C
only	RB	O	O	Not	did	NC
did	VBD	O	O	only	Aegon	NC
Aegon	NNP	I-NP	ORG	did	surprise	C
surprise	NN	I-NP	O	Aegon	with	NC
with	IN	I-PP	O	surprise	earnings	NC
earnings	NNS	I-NP	O	with	of	NC
of	IN	I-PP	O	earnings	711	NC
711	CD	I-NP	O	of	million	NC
million	CD	I-NP	O	711	guilders	NC
guilders	NNS	I-NP	O	million	,	NC
,	,	O	O	guilders	which	NC
which	WDT	I-NP	O	,	were	NC
were	VBD	I-VP	O	which	above	NC
above	IN	I-PP	O	were	the	NC
the	DT	I-NP	O	above	top	NC
top	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	top	the	NC
the	DT	I-NP	O	of	expected	NC
expected	JJ	I-NP	O	the	range	NC
range	NN	I-NP	O	expected	,	NC
,	,	O	O	range	it	NC
it	PRP	I-NP	O	,	also	NC
also	RB	I-ADVP	O	it	forecast	NC
forecast	NN	I-NP	O	also	a	NC
a	DT	B-NP	O	forecast	similar	NC
similar	JJ	I-NP	O	a	performance	NC
performance	NN	I-NP	O	similar	in	NC
in	IN	I-PP	O	performance	the	NC
the	DT	I-NP	O	in	second	NC
second	JJ	I-NP	O	the	half	NC
half	NN	I-NP	O	second	.	NC
.	.	O	O	half	""""	NC
""""	""""	O	O	.	Reiterates	NC
Reiterates	NNS	I-NP	O	""""	previous	C
previous	JJ	B-NP	O	Reiterates	""""	NC
""""	""""	O	O	previous	buy	NC
buy	VB	I-VP	O	""""	""""	NC
""""	""""	O	O	buy	recommendation	NC
recommendation	NN	I-NP	O	""""	after	NC
after	IN	I-PP	O	recommendation	results	NC
results	NNS	I-NP	O	after	.	NC
.	.	O	O	results	Estimates	NC
Estimates	NNS	I-NP	O	.	(	C
(	(	O	O	Estimates	Dfl	NC
Dfl	NNP	I-NP	MISC	(	)	C
)	)	O	O	Dfl	:	NC
:	:	O	O	)	EPS	NC
EPS	NNP	I-NP	O	:	P	C
P	NN	I-NP	O	EPS	/	C
/	SYM	O	O	P	E	NC
E	NNP	I-NP	O	/	Dividend	C
Dividend	NN	I-NP	O	E	1996	C
1996	CD	I-NP	O	Dividend	5.83	NC
5.83	CD	I-NP	O	1996	13.8	NC
13.8	CD	I-NP	O	5.83	2.75	NC
2.75	CD	I-NP	O	13.8	1997	NC
1997	CD	I-NP	O	2.75	6.59	NC
6.59	CD	I-NP	O	1997	12.2	NC
12.2	CD	I-NP	O	6.59	3.10	NC
3.10	CD	I-NP	O	12.2	--	NC
--	:	O	O	3.10	Amsterdam	NC
Amsterdam	NN	I-NP	LOC	--	newsroom	C
newsroom	NN	I-NP	O	Amsterdam	,	NC
,	,	O	O	newsroom	+31	NC
+31	CD	I-NP	O	,	20	NC
20	CD	I-NP	O	+31	504	NC
504	CD	I-NP	O	20	5000	NC
5000	CD	I-NP	O	504	(	NC
(	(	O	O	5000	Fax	NC
Fax	NN	I-NP	O	(	+31	C
+31	CD	I-NP	O	Fax	20	NC
20	CD	I-NP	O	+31	504	NC
504	CD	I-NP	O	20	5040	NC
5040	CD	I-NP	O	504	)	NC
)	)	O	O	5040	Clinton	NC
Clinton	NNP	I-NP	PER	)	's	C
's	POS	B-NP	O	Clinton	Ballybunion	NC
Ballybunion	NNP	I-NP	ORG	's	fans	C
fans	NNS	I-NP	O	Ballybunion	invited	NC
invited	VBN	I-VP	O	fans	to	NC
to	TO	I-PP	O	invited	Chicago	NC
Chicago	NNP	I-NP	LOC	to	.	C
.	.	O	O	Chicago	DUBLIN	NC
DUBLIN	NNP	I-NP	LOC	.	1996-08-22	C
1996-08-22	CD	I-NP	O	DUBLIN	U.S.	NC
U.S.	NNP	I-NP	LOC	1996-08-22	President	C
President	NNP	I-NP	O	U.S.	Bill	C
Bill	NNP	I-NP	PER	President	Clinton	C
Clinton	NNP	I-NP	PER	Bill	had	C
had	VBD	I-VP	O	Clinton	to	NC
to	TO	I-VP	O	had	drop	NC
drop	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	drop	resort	NC
resort	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	resort	Ballybunion	NC
Ballybunion	NNP	I-NP	ORG	of	from	C
from	IN	I-PP	O	Ballybunion	a	NC
a	DT	I-NP	O	from	whirlwind	NC
whirlwind	JJ	I-NP	O	a	Irish	NC
Irish	JJ	I-NP	MISC	whirlwind	tour	C
tour	NN	I-NP	O	Irish	last	NC
last	JJ	B-NP	O	tour	year	NC
year	NN	I-NP	O	last	.	NC
.	.	O	O	year	So	NC
So	CC	O	O	.	Ballybunion	C
Ballybunion	NNP	I-NP	ORG	So	is	C
is	VBZ	I-VP	O	Ballybunion	going	NC
going	VBG	I-VP	O	is	to	NC
to	TO	I-PP	O	going	America	NC
America	NNP	I-NP	LOC	to	instead	C
instead	RB	I-ADVP	O	America	.	NC
.	.	O	O	instead	Two	NC
Two	CD	I-NP	O	.	residents	C
residents	NNS	I-NP	O	Two	of	NC
of	IN	I-PP	O	residents	the	NC
the	DT	I-NP	O	of	Atlantic	NC
Atlantic	NNP	I-NP	LOC	the	resort	C
resort	NN	I-NP	O	Atlantic	,	NC
,	,	O	O	resort	where	NC
where	WRB	I-ADVP	O	,	Clinton	NC
Clinton	NNP	I-NP	PER	where	was	C
was	VBD	I-VP	O	Clinton	to	NC
to	TO	I-VP	O	was	have	NC
have	VB	I-VP	O	to	played	NC
played	VBN	I-VP	O	have	golf	NC
golf	NN	I-NP	O	played	with	NC
with	IN	I-PP	O	golf	the	NC
the	DT	I-NP	O	with	Irish	NC
Irish	NNP	I-NP	MISC	the	Foreign	C
Foreign	NNP	I-NP	O	Irish	Minister	C
Minister	NNP	I-NP	O	Foreign	Dick	C
Dick	NNP	I-NP	PER	Minister	Spring	C
